country,legislature,term,leg_start_year,row_count,n_unique_emails,person_count_legistype,ltype,url,cc,leg_start_date,lastmod,cc3,pop2024,lastmod_year
Germany,Bundestag,10th Bundestag,1983,575,0,4073,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7164a85ce0cfde012cedb0e7f4a5803f56722d8d/data/Germany/Bundestag/term-10.csv,DE,1983-03-29,1555056078,DEU,84378888.0,2019
Germany,Bundestag,11th Bundestag,1987,702,0,4073,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7164a85ce0cfde012cedb0e7f4a5803f56722d8d/data/Germany/Bundestag/term-11.csv,DE,1987-02-18,1555056078,DEU,84378888.0,2019
Germany,Bundestag,12th Bundestag,1990,700,0,4073,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7164a85ce0cfde012cedb0e7f4a5803f56722d8d/data/Germany/Bundestag/term-12.csv,DE,1990-12-20,1555056078,DEU,84378888.0,2019
Germany,Bundestag,14th Bundestag,1998,699,0,4073,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7164a85ce0cfde012cedb0e7f4a5803f56722d8d/data/Germany/Bundestag/term-14.csv,DE,1998-10-26,1555056078,DEU,84378888.0,2019
Germany,Bundestag,13th Bundestag,1994,693,0,4073,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7164a85ce0cfde012cedb0e7f4a5803f56722d8d/data/Germany/Bundestag/term-13.csv,DE,1994-11-10,1555056078,DEU,84378888.0,2019
Germany,Bundestag,5th Bundestag,1965,559,0,4073,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7164a85ce0cfde012cedb0e7f4a5803f56722d8d/data/Germany/Bundestag/term-5.csv,DE,1965-10-19,1555056078,DEU,84378888.0,2019
Thailand,National Legislative Assembly,2557 (NCPO),2014,273,0,273,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/077115b92398bcbec6c7cdfcc8f6f67690f99678/data/Thailand/National_Legislative_Assembly/term-2557.csv,TH,2014-08-07,1557739228,THA,71885799.0,2019
Tanzania,National Assembly,11th Parliament of Tanzania,2015,410,405,906,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/d9257bed5d27ad042bfdb93af3b8bc5b9bfeeb9d/data/Tanzania/Assembly/term-11.csv,TZ,2015-11-17,1557208331,TZA,69419073.0,2019
Tanzania,National Assembly,9th Parliament of Tanzania,2005,321,71,906,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/d9257bed5d27ad042bfdb93af3b8bc5b9bfeeb9d/data/Tanzania/Assembly/term-9.csv,TZ,2005-10-30,1557208331,TZA,69419073.0,2019
Tanzania,National Assembly,8th Parliament of Tanzania,2000,282,29,906,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/d9257bed5d27ad042bfdb93af3b8bc5b9bfeeb9d/data/Tanzania/Assembly/term-8.csv,TZ,2000-10-29,1557208331,TZA,69419073.0,2019
Tanzania,National Assembly,10th Parliament of Tanzania,2010,350,147,906,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/d9257bed5d27ad042bfdb93af3b8bc5b9bfeeb9d/data/Tanzania/Assembly/term-10.csv,TZ,2010-10-31,1557208331,TZA,69419073.0,2019
UK,House of Commons,56th Parliament of the United Kingdom,2015,662,548,1437,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f594edb3364d459ec5ee50f15b92261085a49bc5/data/UK/Commons/term-56.csv,GB,2015-05-08,1557814781,GBR,68556800.0,2019
UK,House of Commons,55th Parliament of the United Kingdom,2010,672,401,1437,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f594edb3364d459ec5ee50f15b92261085a49bc5/data/UK/Commons/term-55.csv,GB,2010-05-06,1557814781,GBR,68556800.0,2019
UK,House of Commons,52nd Parliament of the United Kingdom,1997,686,118,1437,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f594edb3364d459ec5ee50f15b92261085a49bc5/data/UK/Commons/term-52.csv,GB,1997-05-01,1557814781,GBR,68556800.0,2019
UK,House of Commons,53rd Parliament of the United Kingdom,2001,681,157,1437,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f594edb3364d459ec5ee50f15b92261085a49bc5/data/UK/Commons/term-53.csv,GB,2001-06-07,1557814781,GBR,68556800.0,2019
UK,House of Commons,57th Parliament of the United Kingdom,2017,675,646,1437,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f594edb3364d459ec5ee50f15b92261085a49bc5/data/UK/Commons/term-57.csv,GB,2017-06-09,1557814781,GBR,68556800.0,2019
UK,House of Commons,54th Parliament of the United Kingdom,2005,673,229,1437,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f594edb3364d459ec5ee50f15b92261085a49bc5/data/UK/Commons/term-54.csv,GB,2005-05-05,1557814781,GBR,68556800.0,2019
France,Assemblée nationale,XVe législature de la Ve République,2017,586,0,1552,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/aaa07a161c69962e51f0f17090edac28c3d08e5e/data/France/National_Assembly/term-15.csv,FR,2017-06-21,1557305620,FRA,68288544.0,2019
France,Assemblée nationale,XIIIe législature de la Ve République,2007,648,0,1552,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/aaa07a161c69962e51f0f17090edac28c3d08e5e/data/France/National_Assembly/term-13.csv,FR,2007-06-20,1557305620,FRA,68288544.0,2019
France,Assemblée nationale,XIIe législature de la Ve République,2002,633,0,1552,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/aaa07a161c69962e51f0f17090edac28c3d08e5e/data/France/National_Assembly/term-12.csv,FR,2002-06-19,1557305620,FRA,68288544.0,2019
France,Assemblée nationale,XIVe législature de la Ve République,2012,647,0,1552,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/aaa07a161c69962e51f0f17090edac28c3d08e5e/data/France/National_Assembly/term-14.csv,FR,2012-06-20,1557305620,FRA,68288544.0,2019
South-Africa,National Assembly,26th South African Parliament,2014,502,385,499,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/857f40f1d0ebce4fdcdbe44790321b230e2bdac0/data/South_Africa/Assembly/term-26.csv,ZA,2014-05-21,1557409303,ZAF,61020221.0,2019
Italy,Senate,17th Legislature of Italy,2013,323,73,566,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f3f297861da48ee3659175fd3795f700ad0088a4/data/Italy/Senate/term-17.csv,IT,2013-03-15,1555046987,ITA,58561164.0,2019
Italy,House of Representatives,17th Legislature of Italy,2013,1065,0,668,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/c213adad658b32d69b39d78abb336f0a46fe7e33/data/Italy/House/term-17.csv,IT,2013-03-15,1554884416,ITA,58561164.0,2019
Italy,Senate,18th Legislature of Italy,2018,320,314,566,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f3f297861da48ee3659175fd3795f700ad0088a4/data/Italy/Senate/term-18.csv,IT,2018-03-23,1555046987,ITA,58561164.0,2019
Kenya,National Assembly,11th Parliament,2013,355,272,355,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/fb33833ae63952d6f4aa483ccd8125ce490816cc/data/Kenya/Assembly/term-11.csv,KE,2013-03-28,1555982146,KEN,56203030.0,2019
Myanmar,House of Representatives,1st Pyithu Hluttaw,2011,314,0,314,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Myanmar/House_of_Representatives/term-1.csv,MM,2011-01-31,1556168274,MMR,54964694.0,2019
Colombia,Cámara de Representantes,8th Congress of the Republic of Colombia,2018,171,169,286,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/5fa7632a3116086e0e440ab574ddcfec9ce631e9/data/Colombia/Representatives/term-2018.csv,CO,2018-07-20,1555978171,COL,52340774.0,2019
Colombia,Cámara de Representantes,7th Congress of the Republic of Colombia,2014,171,55,286,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/1d0ea6647aa40b9a9f578232d4a4b4bebae6dd15/data/Colombia/Representatives/term-2014.csv,CO,2014-07-20,1555978171,COL,52340774.0,2019
Colombia,Senado,2014–2018,2014,101,0,101,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/8464ad5f30d6ccd44d4f4b8e9d775ec5e2f07b0a/data/Colombia/Senate/term-2014.csv,CO,2014-07-20,1548942652,COL,52340774.0,2019
South-Korea,National Assembly,20th Legislative Assembly,2016,303,253,454,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/cb9f2a815ca1df1bdc54a6b6494872a175795b8d/data/South_Korea/National_Assembly/term-20.csv,KR,2016-05-30,1555047259,KOR,51630832.0,2019
South-Korea,National Assembly,19th Legislative Assembly,2012,299,137,454,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/cb9f2a815ca1df1bdc54a6b6494872a175795b8d/data/South_Korea/National_Assembly/term-19.csv,KR,2012-05-30,1555047259,KOR,51630832.0,2019
Uganda,Parliament,10th Parliament,2016,432,162,651,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f9f820c00f3774504ed51ea286c04d37b32c26b6/data/Uganda/Parliament/term-10.csv,UG,2016-05-16,1556520394,UGA,49924252.0,2019
Uganda,Parliament,9th Parliament,2011,385,162,651,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/831743ff1c31d0897c012cfcdf4f428eea6d8b06/data/Uganda/Parliament/term-9.csv,UG,2011-05-16,1556520394,UGA,49924252.0,2019
Spain,Congreso de los Diputados,11th legislature of Spain,2016,351,0,621,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/cac97a5f9869f72407dc0b662d80afed67f739f3/data/Spain/Congress/term-11.csv,ES,2016-01-13,1556415888,ESP,48318580.0,2019
Spain,Congreso de los Diputados,10th legislature of Spain,2011,397,0,621,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/cac97a5f9869f72407dc0b662d80afed67f739f3/data/Spain/Congress/term-10.csv,ES,2011-12-13,1556415888,ESP,48318580.0,2019
Argentina,Cámara de Diputados,135º,2017,277,0,396,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/d0295c15668c8bf1da0249f4665d2fb9137f89e5/data/Argentina/Diputados/term-135.csv,AR,2017-03-01,1557344401,ARG,46936024.0,2019
Argentina,Cámara de Diputados,134º,2016,277,0,396,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/d0295c15668c8bf1da0249f4665d2fb9137f89e5/data/Argentina/Diputados/term-134.csv,AR,2016-03-01,1557344401,ARG,46936024.0,2019
Argentina,Cámara de Senadores,2016,2016,72,0,73,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/77ccfec90d6893ac9b7a164d8f27e978debc2dcf/data/Argentina/Senado/term-2016.csv,AR,2016-03-01,1555991180,ARG,46936024.0,2019
Argentina,Cámara de Diputados,133º,2015,395,0,396,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/d0295c15668c8bf1da0249f4665d2fb9137f89e5/data/Argentina/Diputados/term-133.csv,AR,2015-03-01,1557344401,ARG,46936024.0,2019
Argentina,Cámara de Senadores,2015,2015,43,0,73,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/77ccfec90d6893ac9b7a164d8f27e978debc2dcf/data/Argentina/Senado/term-2015.csv,AR,2015-03-01,1555991180,ARG,46936024.0,2019
Argentina,Cámara de Senadores,2017,2017,73,0,73,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/77ccfec90d6893ac9b7a164d8f27e978debc2dcf/data/Argentina/Senado/term-2017.csv,AR,2017-03-01,1555991180,ARG,46936024.0,2019
Iraq,Council of Representatives,2nd Council,2014,328,0,328,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Iraq/Majlis/term-2014.csv,IQ,2014-07-01,1528387224,IRQ,46523657.0,2018
Algeria,People's National Assembly,7th National Assembly,2012,478,0,478,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/ae82e9f60e6eab96ecca5963c52b4494d17119bc/data/Algeria/Majlis/term-7.csv,DZ,2012-05-10,1557746668,DZA,46278751.0,2019
Afghanistan,Wolesi Jirga,2010–2015,2011,258,0,258,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/e86c029543edaf205cf6bf711d97c972bfd935f0/data/Afghanistan/Wolesi_Jirga/term-2010.csv,AF,2011-01-26,1555008913,AFG,43372950.0,2019
Canada,House of Commons,41st Canadian Parliament,2011,323,108,554,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/f2a1f5e7eb91bd716bc62a8cac6e71eb9d3d9f97/data/Canada/Commons/term-41.csv,CA,2011-06-02,1557668508,CAN,40409176.0,2019
Canada,Senate,42nd Parliament,2015,120,105,120,upper house,https://cdn.rawgit.com/everypolitician/everypolitician-data/90840e8f1c5c89c282bd33720fac612dc885795e/data/Canada/Senate/term-42.csv,CA,2015-12-03,1557688692,CAN,40409176.0,2019
Canada,House of Commons,42nd Canadian Parliament,2015,355,327,554,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/d0d798f639dfd7d253abc2ba0b665a75415b1253/data/Canada/Commons/term-42.csv,CA,2015-12-03,1557668508,CAN,40409176.0,2019
Morocco,House of Representatives,9th Legislature,2011,407,0,677,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/863de878eb9946e0fe8955cc52e9b4c058f0a8c2/data/Morocco/House/term-9.csv,MA,2011-12-19,1557387295,MAR,38211459.0,2019
Morocco,House of Representatives,10th Legislature,2016,395,0,677,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/392314504aa81b79019af47a65a437a78927777f/data/Morocco/House/term-10.csv,MA,2016-10-07,1557387295,MAR,38211459.0,2019
Ukraine,Verkhovna Rada,8th Verkhovna Rada,2014,615,0,467,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f248b693d9e569a028c16843d8ed5199c064acbe/data/Ukraine/Verkhovna_Rada/term-8.csv,UA,2014-11-27,1557277265,UKR,38013272.0,2019
Angola,National Assembly,4th National Assembly,2017,220,0,343,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/673f351eccb6239df9fda1a3ff9b32ac0092e79c/data/Angola/National_Assembly/term-4.csv,AO,2017-08-23,1557210341,AGO,37804634.0,2019
Angola,National Assembly,3rd National Assembly,2012,222,0,343,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/673f351eccb6239df9fda1a3ff9b32ac0092e79c/data/Angola/National_Assembly/term-3.csv,AO,2012-09-27,1557210341,AGO,37804634.0,2019
Saudi-Arabia,Shura Council,6th Shura,2013,148,0,148,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/6b80ece9fb0aee5953f7c37e90f5f16c88b54a43/data/Saudi_Arabia/Shura/term-6.csv,SA,2013-02-24,1549110380,SAU,37473929.0,2019
Uzbekistan,Legislative Chamber,5th Convocation,2015,147,0,147,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/8b33dcf5272ade37ae5dd6627787e2c418953cd1/data/Uzbekistan/Legislative_Chamber/term-5.csv,UZ,2015-01-12,1548947857,UZB,36936168.0,2019
Poland,Sejm,2nd Polish Sejm,1993,477,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4b45ea8be89f57ad19378ffab9698ea8ddf90e87/data/Poland/Sejm/term-2.csv,PL,1993-09-19,1556017901,POL,35992900.0,2019
Poland,Sejm,3rd Polish Sejm,1997,482,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4b45ea8be89f57ad19378ffab9698ea8ddf90e87/data/Poland/Sejm/term-3.csv,PL,1997-10-20,1556017901,POL,35992900.0,2019
Poland,Sejm,4th Polish Sejm,2001,489,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4b45ea8be89f57ad19378ffab9698ea8ddf90e87/data/Poland/Sejm/term-4.csv,PL,2001-10-19,1556017901,POL,35992900.0,2019
Poland,Sejm,5th Polish Sejm,2005,478,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4a6a8f0c31eb92612f7af364bfdd8ab407bdf18f/data/Poland/Sejm/term-5.csv,PL,2005-10-19,1556017901,POL,35992900.0,2019
Poland,Sejm,7th Polish Sejm,2011,517,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4a6a8f0c31eb92612f7af364bfdd8ab407bdf18f/data/Poland/Sejm/term-7.csv,PL,2011-11-08,1556017901,POL,35992900.0,2019
Poland,Sejm,6th Polish Sejm,2007,520,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4a6a8f0c31eb92612f7af364bfdd8ab407bdf18f/data/Poland/Sejm/term-6.csv,PL,2007-11-05,1556017901,POL,35992900.0,2019
Poland,Sejm,8th Polish Sejm,2015,472,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4a6a8f0c31eb92612f7af364bfdd8ab407bdf18f/data/Poland/Sejm/term-8.csv,PL,2015-11-12,1556017901,POL,35992900.0,2019
Poland,Sejm,1st Polish Sejm,1991,463,0,2181,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/4b45ea8be89f57ad19378ffab9698ea8ddf90e87/data/Poland/Sejm/term-1.csv,PL,1991-11-25,1556017901,POL,35992900.0,2019
Yemen,House of Representatives,2003–,2003,302,0,302,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/c24448650f6087425fba800f4076e1ca054cc7c9/data/Yemen/Majlis/term-2003.csv,YE,2003-05-10,1557288192,YEM,35219853.0,2019
Mozambique,Assembleia da República,VIII Legislature,2015,250,0,250,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/c915e1169913f4c5ddc250561412cbb05c70ffee/data/Mozambique/Assembly/term-8.csv,MZ,2015-01-12,1554213376,MOZ,34858402.0,2019
Ghana,Parliament,Sixth Parliament of the Fourth Republic,2013,277,11,413,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f8f727bfc740df4c7f1baa2ab90edd40be4d5a9e/data/Ghana/Parliament/term-6.csv,GH,2013-01-07,1557222833,GHA,34777522.0,2019
Ghana,Parliament,Seventh Parliament of the Fourth Republic,2017,275,11,413,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f8f727bfc740df4c7f1baa2ab90edd40be4d5a9e/data/Ghana/Parliament/term-7.csv,GH,2017-01-07,1557222833,GHA,34777522.0,2019
Peru,Congress,Congress of 2011–2016,2011,127,0,127,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/822175ec77c69071eb373fe2d8ee3aee6f08edc0/data/Peru/Congreso/term-2011.csv,PE,2011-07-27,1555992652,PER,34683444.0,2019
